,resultId,grid,positionOrder,fastestLap,fastestLapTime,fastestLapSpeed,surname,status,year,name_x,name_y
1877,22331,6,4,39.0,1:21.545,201.93,Vettel,Finished,2014,German Grand Prix,Red Bull
1878,22333,5,6,53.0,1:20.846,203.676,Ricciardo,Finished,2014,German Grand Prix,Red Bull
1879,22356,2,7,52.0,1:28.746,177.716,Vettel,Finished,2014,Hungarian Grand Prix,Red Bull
1880,22350,4,1,58.0,1:26.608,182.103,Ricciardo,Finished,2014,Hungarian Grand Prix,Red Bull
1881,22400,8,6,34.0,1:29.141,233.952,Vettel,Finished,2014,Italian Grand Prix,Red Bull
1882,22399,9,5,53.0,1:28.588,235.413,Ricciardo,Finished,2014,Italian Grand Prix,Red Bull
1883,22418,4,2,27.0,1:52.519,162.052,Vettel,Finished,2014,Singapore Grand Prix,Red Bull
1884,22419,3,3,30.0,1:52.569,161.98,Ricciardo,Finished,2014,Singapore Grand Prix,Red Bull
1885,22441,9,3,32.0,1:51.915,186.795,Vettel,Finished,2014,Japanese Grand Prix,Red Bull
1886,22442,6,4,38.0,1:52.231,186.269,Ricciardo,Finished,2014,Japanese Grand Prix,Red Bull
1887,22468,10,8,53.0,1:42.630,205.133,Vettel,Finished,2014,Russian Grand Prix,Red Bull
1888,22467,6,7,50.0,1:43.050,204.296,Ricciardo,Finished,2014,Russian Grand Prix,Red Bull
1889,22488,18,7,50.0,1:41.379,195.768,Vettel,Finished,2014,United States Grand Prix,Red Bull
1890,22484,5,3,33.0,1:42.831,193.004,Ricciardo,Finished,2014,United States Grand Prix,Red Bull
1891,22504,6,5,68.0,1:14.018,209.576,Vettel,Finished,2014,Brazilian Grand Prix,Red Bull
1892,22525,19,8,51.0,1:45.552,189.427,Vettel,Finished,2014,Abu Dhabi Grand Prix,Red Bull
1893,22521,20,4,50.0,1:44.496,191.341,Ricciardo,Finished,2014,Abu Dhabi Grand Prix,Red Bull
1894,22584,7,9,46.0,1:43.245,190.068,Ricciardo,Finished,2015,Chinese Grand Prix,Red Bull
1895,22601,7,6,53.0,1:38.948,196.903,Ricciardo,Finished,2015,Bahrain Grand Prix,Red Bull
1896,22640,4,5,74.0,1:18.063,153.891,Ricciardo,Finished,2015,Monaco Grand Prix,Red Bull
1897,22639,5,4,75.0,1:19.130,151.815,Kvyat,Finished,2015,Monaco Grand Prix,Red Bull
1898,22701,7,6,28.0,1:37.910,216.603,Kvyat,Finished,2015,British Grand Prix,Red Bull
1899,22718,4,3,68.0,1:24.821,185.939,Ricciardo,Finished,2015,Hungarian Grand Prix,Red Bull
1900,22717,7,2,57.0,1:26.519,182.29,Kvyat,Finished,2015,Hungarian Grand Prix,Red Bull
1901,22739,12,4,29.0,1:53.032,223.073,Kvyat,Finished,2015,Belgian Grand Prix,Red Bull
1902,22846,3,10,53.0,1:41.980,194.614,Ricciardo,Finished,2015,United States Grand Prix,Red Bull
1903,22861,5,5,70.0,1:21.625,189.824,Ricciardo,Finished,2015,Mexican Grand Prix,Red Bull
1904,22860,4,4,69.0,1:21.549,190.001,Kvyat,Finished,2015,Mexican Grand Prix,Red Bull
1905,22902,5,6,46.0,1:46.305,188.085,Ricciardo,Finished,2015,Abu Dhabi Grand Prix,Red Bull
1906,22906,9,10,27.0,1:46.882,187.069,Kvyat,Finished,2015,Abu Dhabi Grand Prix,Red Bull
1907,22920,8,4,49.0,1:28.997,214.51,Ricciardo,Finished,2016,Australian Grand Prix,Red Bull
1908,22942,5,4,44.0,1:36.064,202.814,Ricciardo,Finished,2016,Bahrain Grand Prix,Red Bull
1909,22964,2,4,55.0,1:41.015,194.264,Ricciardo,Finished,2016,Chinese Grand Prix,Red Bull
1910,22963,6,3,38.0,1:41.546,193.248,Kvyat,Finished,2016,Chinese Grand Prix,Red Bull
1911,23028,1,2,67.0,1:18.294,153.437,Ricciardo,Finished,2016,Monaco Grand Prix,Red Bull
1912,23055,4,7,51.0,1:16.506,205.207,Ricciardo,Finished,2016,Canadian Grand Prix,Red Bull
1913,23052,5,4,49.0,1:16.319,205.71,Verstappen,Finished,2016,Canadian Grand Prix,Red Bull
1914,23077,2,7,51.0,1:47.736,200.59,Ricciardo,Finished,2016,European Grand Prix,Red Bull
1915,23078,9,8,50.0,1:46.973,202.021,Verstappen,Finished,2016,European Grand Prix,Red Bull
1916,23097,5,5,66.0,1:08.770,226.459,Ricciardo,Finished,2016,Austrian Grand Prix,Red Bull
1917,23094,8,2,69.0,1:09.618,223.7,Verstappen,Finished,2016,Austrian Grand Prix,Red Bull
1918,23118,4,4,52.0,1:36.013,220.882,Ricciardo,Finished,2016,British Grand Prix,Red Bull
1919,23116,3,2,41.0,1:36.407,219.979,Verstappen,Finished,2016,British Grand Prix,Red Bull
1920,23139,3,3,60.0,1:24.608,186.407,Ricciardo,Finished,2016,Hungarian Grand Prix,Red Bull
1921,23141,4,5,40.0,1:24.687,186.234,Verstappen,Finished,2016,Hungarian Grand Prix,Red Bull
1922,23160,3,2,48.0,1:18.442,209.918,Ricciardo,Finished,2016,German Grand Prix,Red Bull
1923,23161,4,3,47.0,1:18.910,208.673,Verstappen,Finished,2016,German Grand Prix,Red Bull
1924,23182,5,2,11.0,1:52.461,224.205,Ricciardo,Finished,2016,Belgian Grand Prix,Red Bull
1925,23191,2,11,32.0,1:53.281,222.582,Verstappen,Finished,2016,Belgian Grand Prix,Red Bull
1926,23207,6,5,52.0,1:25.919,242.726,Ricciardo,Finished,2016,Italian Grand Prix,Red Bull
1927,23209,7,7,50.0,1:26.405,241.361,Verstappen,Finished,2016,Italian Grand Prix,Red Bull
1928,23226,2,2,49.0,1:47.187,170.113,Ricciardo,Finished,2016,Singapore Grand Prix,Red Bull
1929,23230,4,6,46.0,1:49.050,167.207,Verstappen,Finished,2016,Singapore Grand Prix,Red Bull
1930,23274,4,6,36.0,1:35.511,218.877,Ricciardo,Finished,2016,Japanese Grand Prix,Red Bull
1931,23270,3,2,43.0,1:36.386,216.89,Verstappen,Finished,2016,Japanese Grand Prix,Red Bull
1932,23293,3,3,51.0,1:42.555,193.523,Ricciardo,Finished,2016,United States Grand Prix,Red Bull
1933,23315,4,3,53.0,1:21.134,190.972,Ricciardo,Finished,2016,Mexican Grand Prix,Red Bull
1934,23316,3,4,66.0,1:22.887,186.934,Verstappen,Finished,2016,Mexican Grand Prix,Red Bull
1935,23342,6,8,42.0,1:25.532,181.363,Ricciardo,Finished,2016,Brazilian Grand Prix,Red Bull
1936,23337,4,3,67.0,1:25.305,181.846,Verstappen,Finished,2016,Brazilian Grand Prix,Red Bull
1937,23361,3,5,29.0,1:44.889,190.624,Ricciardo,Finished,2016,Abu Dhabi Grand Prix,Red Bull
1938,23360,6,4,36.0,1:45.187,190.084,Verstappen,Finished,2016,Abu Dhabi Grand Prix,Red Bull
1939,23383,5,5,43.0,1:26.964,219.525,Verstappen,Finished,2017,Australian Grand Prix,Red Bull
1940,23402,5,4,36.0,1:36.791,202.741,Ricciardo,Finished,2017,Chinese Grand Prix,Red Bull
1941,23401,16,3,31.0,1:36.722,202.886,Verstappen,Finished,2017,Chinese Grand Prix,Red Bull
1942,23423,4,5,42.0,1:33.495,208.387,Ricciardo,Finished,2017,Bahrain Grand Prix,Red Bull
1943,23443,7,5,47.0,1:38.429,213.888,Verstappen,Finished,2017,Russian Grand Prix,Red Bull
1944,23461,6,3,40.0,1:23.686,200.248,Ricciardo,Finished,2017,Spanish Grand Prix,Red Bull
1945,23481,5,3,51.0,1:15.756,158.577,Ricciardo,Finished,2017,Monaco Grand Prix,Red Bull
1946,23483,4,5,56.0,1:16.329,157.387,Verstappen,Finished,2017,Monaco Grand Prix,Red Bull
1947,23501,6,3,67.0,1:16.165,206.126,Ricciardo,Finished,2017,Canadian Grand Prix,Red Bull
1948,23519,10,1,46.0,1:44.882,206.048,Ricciardo,Finished,2017,Azerbaijan Grand Prix,Red Bull
1949,23544,4,3,69.0,1:07.442,230.491,Ricciardo,Finished,2017,Austrian Grand Prix,Red Bull
1950,23566,19,5,47.0,1:31.874,230.833,Ricciardo,Finished,2017,British Grand Prix,Red Bull
1951,23565,4,4,51.0,1:30.678,233.878,Verstappen,Finished,2017,British Grand Prix,Red Bull
1952,23586,5,5,44.0,1:20.490,195.944,Verstappen,Finished,2017,Hungarian Grand Prix,Red Bull
1953,23604,6,3,44.0,1:47.549,234.445,Ricciardo,Finished,2017,Belgian Grand Prix,Red Bull
1954,23625,16,4,49.0,1:23.361,250.174,Ricciardo,Finished,2017,Italian Grand Prix,Red Bull
1955,23643,3,2,57.0,1:45.301,173.16,Ricciardo,Finished,2017,Singapore Grand Prix,Red Bull
1956,23664,4,3,55.0,1:34.770,210.56,Ricciardo,Finished,2017,Malaysian Grand Prix,Red Bull
1957,23662,3,1,50.0,1:34.467,211.235,Verstappen,Finished,2017,Malaysian Grand Prix,Red Bull
1958,23684,3,3,52.0,1:33.694,223.122,Ricciardo,Finished,2017,Japanese Grand Prix,Red Bull
1959,23683,4,2,51.0,1:33.730,223.036,Verstappen,Finished,2017,Japanese Grand Prix,Red Bull
1960,23705,16,4,39.0,1:38.060,202.394,Verstappen,Finished,2017,United States Grand Prix,Red Bull
1961,23747,14,6,71.0,1:12.029,215.363,Ricciardo,Finished,2017,Brazilian Grand Prix,Red Bull
1962,23746,4,5,64.0,1:11.044,218.349,Verstappen,Finished,2017,Brazilian Grand Prix,Red Bull
1963,23766,6,5,43.0,1:42.028,195.969,Verstappen,Finished,2017,Abu Dhabi Grand Prix,Red Bull
1964,23785,8,4,54.0,1:25.945,222.128,Ricciardo,Finished,2018,Australian Grand Prix,Red Bull
1965,23787,4,6,54.0,1:26.880,219.737,Verstappen,Finished,2018,Australian Grand Prix,Red Bull
1966,23822,6,1,55.0,1:35.785,204.871,Ricciardo,Finished,2018,Chinese Grand Prix,Red Bull
1967,23826,5,5,50.0,1:36.206,203.974,Verstappen,Finished,2018,Chinese Grand Prix,Red Bull
1968,23866,6,5,61.0,1:18.441,213.638,Ricciardo,Finished,2018,Spanish Grand Prix,Red Bull
1969,23864,5,3,62.0,1:19.422,210.999,Verstappen,Finished,2018,Spanish Grand Prix,Red Bull
1970,23882,1,1,13.0,1:15.562,158.984,Ricciardo,Finished,2018,Monaco Grand Prix,Red Bull
1971,23890,20,9,60.0,1:14.260,161.772,Verstappen,Finished,2018,Monaco Grand Prix,Red Bull
1972,23905,6,4,59.0,1:14.159,211.701,Ricciardo,Finished,2018,Canadian Grand Prix,Red Bull
1973,23904,3,3,65.0,1:13.864,212.547,Verstappen,Finished,2018,Canadian Grand Prix,Red Bull
1974,23925,5,4,37.0,1:35.382,220.494,Ricciardo,Finished,2018,French Grand Prix,Red Bull
1975,23923,4,2,47.0,1:34.275,223.083,Verstappen,Finished,2018,French Grand Prix,Red Bull
1976,23966,6,5,46.0,1:31.589,231.551,Ricciardo,Finished,2018,British Grand Prix,Red Bull
1977,23986,4,4,66.0,1:15.852,217.085,Verstappen,Finished,2018,German Grand Prix,Red Bull
1978,24006,12,4,46.0,1:20.012,197.115,Ricciardo,Finished,2018,Hungarian Grand Prix,Red Bull
1979,24025,7,3,36.0,1:46.946,235.767,Verstappen,Finished,2018,Belgian Grand Prix,Red Bull
1980,24047,5,5,41.0,1:23.609,249.432,Verstappen,Finished,2018,Italian Grand Prix,Red Bull
1981,24068,6,6,59.0,1:43.120,176.753,Ricciardo,Finished,2018,Singapore Grand Prix,Red Bull
1982,24064,2,2,54.0,1:43.345,176.368,Verstappen,Finished,2018,Singapore Grand Prix,Red Bull
1983,24088,18,6,41.0,1:36.345,218.514,Ricciardo,Finished,2018,Russian Grand Prix,Red Bull
1984,24087,19,5,45.0,1:36.283,218.655,Verstappen,Finished,2018,Russian Grand Prix,Red Bull
1985,24106,15,4,50.0,1:33.187,224.336,Ricciardo,Finished,2018,Japanese Grand Prix,Red Bull
1986,24105,3,3,50.0,1:33.367,223.903,Verstappen,Finished,2018,Japanese Grand Prix,Red Bull
1987,24124,18,2,45.0,1:38.246,202.011,Verstappen,Finished,2018,United States Grand Prix,Red Bull
1988,24143,2,1,66.0,1:19.186,195.67,Verstappen,Finished,2018,Mexican Grand Prix,Red Bull
1989,24166,11,4,62.0,1:11.343,217.434,Ricciardo,Finished,2018,Brazilian Grand Prix,Red Bull
1990,24164,5,2,61.0,1:11.578,216.72,Verstappen,Finished,2018,Brazilian Grand Prix,Red Bull
1991,24186,5,4,35.0,1:41.249,197.477,Ricciardo,Finished,2018,Abu Dhabi Grand Prix,Red Bull
1992,24185,6,3,51.0,1:41.909,196.198,Verstappen,Finished,2018,Abu Dhabi Grand Prix,Red Bull
1993,24205,4,3,57.0,1:26.256,221.327,Verstappen,Finished,2019,Australian Grand Prix,Red Bull
1994,24226,5,4,47.0,1:35.311,204.417,Verstappen,Finished,2019,Bahrain Grand Prix,Red Bull
1995,24230,13,8,42.0,1:35.291,204.46,Gasly,Finished,2019,Bahrain Grand Prix,Red Bull
1996,24246,5,4,45.0,1:36.143,204.108,Verstappen,Finished,2019,Chinese Grand Prix,Red Bull
1997,24248,6,6,55.0,1:34.742,207.126,Gasly,Finished,2019,Chinese Grand Prix,Red Bull
1998,24266,4,4,39.0,1:44.794,206.221,Verstappen,Finished,2019,Azerbaijan Grand Prix,Red Bull
1999,24285,4,3,57.0,1:19.769,210.081,Verstappen,Finished,2019,Spanish Grand Prix,Red Bull
2000,24288,6,6,57.0,1:20.536,208.08,Gasly,Finished,2019,Spanish Grand Prix,Red Bull
2001,24309,3,4,9.0,1:16.229,157.593,Verstappen,Finished,2019,Monaco Grand Prix,Red Bull
2002,24310,8,5,72.0,1:14.279,161.73,Gasly,Finished,2019,Monaco Grand Prix,Red Bull
2003,24330,9,5,67.0,1:14.767,209.98,Verstappen,Finished,2019,Canadian Grand Prix,Red Bull
2004,24349,4,4,38.0,1:34.162,223.351,Verstappen,Finished,2019,French Grand Prix,Red Bull
2005,24366,2,1,60.0,1:07.475,230.378,Verstappen,Finished,2019,Austrian Grand Prix,Red Bull
2006,24390,4,5,45.0,1:29.272,237.561,Verstappen,Finished,2019,British Grand Prix,Red Bull
2007,24389,5,4,48.0,1:29.544,236.839,Gasly,Finished,2019,British Grand Prix,Red Bull
2008,24406,2,1,61.0,1:16.645,214.839,Verstappen,Finished,2019,German Grand Prix,Red Bull
2009,24427,1,2,69.0,1:17.103,204.552,Verstappen,Finished,2019,Hungarian Grand Prix,Red Bull
2010,24450,17,5,41.0,1:47.507,234.537,Albon,Finished,2019,Belgian Grand Prix,Red Bull
2011,24473,19,8,41.0,1:23.143,250.83,Verstappen,Finished,2019,Italian Grand Prix,Red Bull
2012,24471,8,6,45.0,1:23.364,250.165,Albon,Finished,2019,Italian Grand Prix,Red Bull
2013,24488,4,3,56.0,1:45.176,173.298,Verstappen,Finished,2019,Singapore Grand Prix,Red Bull
2014,24491,6,6,59.0,1:45.260,173.159,Albon,Finished,2019,Singapore Grand Prix,Red Bull
2015,24509,9,4,47.0,1:36.937,217.18,Verstappen,Finished,2019,Russian Grand Prix,Red Bull
2016,24510,0,5,50.0,1:36.762,217.573,Albon,Finished,2019,Russian Grand Prix,Red Bull
2017,24529,6,4,36.0,1:32.775,225.332,Albon,Finished,2019,Japanese Grand Prix,Red Bull
2018,24551,4,6,65.0,1:20.406,192.702,Verstappen,Finished,2019,Mexican Grand Prix,Red Bull
2019,24550,5,5,48.0,1:19.325,195.328,Albon,Finished,2019,Mexican Grand Prix,Red Bull
2020,24568,3,3,42.0,1:38.214,202.077,Verstappen,Finished,2019,United States Grand Prix,Red Bull
2021,24570,6,5,42.0,1:38.029,202.458,Albon,Finished,2019,United States Grand Prix,Red Bull
2022,24586,1,1,61.0,1:10.862,218.909,Verstappen,Finished,2019,Brazilian Grand Prix,Red Bull
2023,24599,5,14,52.0,1:11.087,218.217,Albon,Finished,2019,Brazilian Grand Prix,Red Bull
2024,24607,2,2,55.0,1:41.119,197.731,Verstappen,Finished,2019,Abu Dhabi Grand Prix,Red Bull
2025,24611,5,6,49.0,1:42.219,195.603,Albon,Finished,2019,Abu Dhabi Grand Prix,Red Bull
2026,24648,2,3,70.0,1:06.145,235.01,Verstappen,Finished,2020,Styrian Grand Prix,Red Bull
2027,24649,6,4,67.0,1:07.299,230.981,Albon,Finished,2020,Styrian Grand Prix,Red Bull
2028,24667,7,2,60.0,1:19.184,199.176,Verstappen,Finished,2020,Hungarian Grand Prix,Red Bull
2029,24670,13,5,68.0,1:19.440,198.534,Albon,Finished,2020,Hungarian Grand Prix,Red Bull
2030,24687,3,2,52.0,1:27.097,243.494,Verstappen,Finished,2020,British Grand Prix,Red Bull
2031,24693,12,8,52.0,1:28.689,239.123,Albon,Finished,2020,British Grand Prix,Red Bull
2032,24706,4,1,46.0,1:29.465,237.049,Verstappen,Finished,2020,70th Anniversary Grand Prix,Red Bull
2033,24710,9,5,46.0,1:29.477,237.017,Albon,Finished,2020,70th Anniversary Grand Prix,Red Bull
2034,24727,3,2,53.0,1:21.477,205.677,Verstappen,Finished,2020,Spanish Grand Prix,Red Bull
2035,24748,3,3,27.0,1:48.305,232.809,Verstappen,Finished,2020,Belgian Grand Prix,Red Bull
2036,24751,5,6,27.0,1:48.736,231.886,Albon,Finished,2020,Belgian Grand Prix,Red Bull
2037,24780,9,15,48.0,1:24.926,245.564,Albon,Finished,2020,Italian Grand Prix,Red Bull
2038,24788,4,3,51.0,1:20.039,235.909,Albon,Finished,2020,Tuscan Grand Prix,Red Bull
2039,24807,2,2,53.0,1:37.332,216.298,Verstappen,Finished,2020,Russian Grand Prix,Red Bull
2040,24815,15,10,51.0,1:38.377,214.001,Albon,Finished,2020,Russian Grand Prix,Red Bull
2041,24827,3,2,60.0,1:28.139,210.267,Verstappen,Finished,2020,Eifel Grand Prix,Red Bull
2042,24848,3,3,62.0,1:19.854,209.767,Verstappen,Finished,2020,Portuguese Grand Prix,Red Bull
2043,24880,6,15,63.0,1:16.177,231.991,Albon,Finished,2020,Emilia Romagna Grand Prix,Red Bull
2044,24891,2,6,53.0,1:38.431,195.231,Verstappen,Finished,2020,Turkish Grand Prix,Red Bull
2045,24892,4,7,54.0,1:39.099,193.915,Albon,Finished,2020,Turkish Grand Prix,Red Bull
2046,24907,3,2,48.0,1:32.014,211.741,Verstappen,Finished,2020,Bahrain Grand Prix,Red Bull
2047,24908,4,3,41.0,1:33.684,207.967,Albon,Finished,2020,Bahrain Grand Prix,Red Bull
2048,24946,1,1,14.0,1:40.958,198.046,Verstappen,Finished,2020,Abu Dhabi Grand Prix,Red Bull
2049,24949,5,4,42.0,1:41.227,197.52,Albon,Finished,2020,Abu Dhabi Grand Prix,Red Bull
2050,24970,0,5,44.0,1:33.970,207.334,P̩rez,Finished,2021,Bahrain Grand Prix,Red Bull
2051,24967,1,2,41.0,1:33.228,208.984,Verstappen,Finished,2021,Bahrain Grand Prix,Red Bull
2052,24996,2,11,62.0,1:19.396,222.585,P̩rez,Finished,2021,Emilia Romagna Grand Prix,Red Bull
2053,24986,3,1,60.0,1:17.524,227.96,Verstappen,Finished,2021,Emilia Romagna Grand Prix,Red Bull
2054,25009,4,4,55.0,1:20.643,207.715,P̩rez,Finished,2021,Portuguese Grand Prix,Red Bull
2055,25007,3,2,62.0,1:20.695,207.581,Verstappen,Finished,2021,Portuguese Grand Prix,Red Bull
2056,25030,8,5,60.0,1:19.483,211.743,P̩rez,Finished,2021,Spanish Grand Prix,Red Bull
2057,25027,2,2,62.0,1:18.149,215.357,Verstappen,Finished,2021,Spanish Grand Prix,Red Bull
2058,25049,9,4,32.0,1:14.552,161.138,P̩rez,Finished,2021,Monaco Grand Prix,Red Bull
2059,25046,2,1,58.0,1:14.649,160.929,Verstappen,Finished,2021,Monaco Grand Prix,Red Bull
2060,25066,6,1,45.0,1:44.687,206.432,P̩rez,Finished,2021,Azerbaijan Grand Prix,Red Bull
2061,25088,4,3,53.0,1:36.693,217.504,P̩rez,Finished,2021,French Grand Prix,Red Bull
2062,25086,1,1,35.0,1:36.404,218.156,Verstappen,Finished,2021,French Grand Prix,Red Bull
2063,25109,4,4,57.0,1:07.894,228.956,P̩rez,Finished,2021,Styrian Grand Prix,Red Bull
2064,25106,1,1,68.0,1:08.017,228.542,Verstappen,Finished,2021,Styrian Grand Prix,Red Bull
2065,25131,3,6,55.0,1:08.192,227.956,P̩rez,Finished,2021,Austrian Grand Prix,Red Bull
2066,25126,1,1,62.0,1:06.200,234.815,Verstappen,Finished,2021,Austrian Grand Prix,Red Bull
2067,25174,3,9,43.0,1:20.945,194.843,Verstappen,Finished,2021,Hungarian Grand Prix,Red Bull
2068,25206,1,1,60.0,1:13.275,209.244,Verstappen,Finished,2021,Dutch Grand Prix,Red Bull
2069,25254,8,9,45.0,1:39.215,212.193,P̩rez,Finished,2021,Russian Grand Prix,Red Bull
2070,25247,20,2,28.0,1:38.396,213.959,Verstappen,Finished,2021,Russian Grand Prix,Red Bull
2071,25268,6,3,53.0,1:32.459,207.841,P̩rez,Finished,2021,Turkish Grand Prix,Red Bull
2072,25267,2,2,53.0,1:32.759,207.169,Verstappen,Finished,2021,Turkish Grand Prix,Red Bull
2073,25288,3,3,32.0,1:39.566,199.333,P̩rez,Finished,2021,United States Grand Prix,Red Bull
2074,25286,1,1,52.0,1:39.096,200.278,Verstappen,Finished,2021,United States Grand Prix,Red Bull
2075,25308,4,3,49.0,1:19.468,194.976,P̩rez,Finished,2021,Mexico City Grand Prix,Red Bull
2076,25306,3,1,52.0,1:18.999,196.134,Verstappen,Finished,2021,Mexico City Grand Prix,Red Bull
2077,25329,4,4,71.0,1:11.010,218.453,P̩rez,Finished,2021,Ṣo Paulo Grand Prix,Red Bull
2078,25327,2,2,47.0,1:12.486,214.005,Verstappen,Finished,2021,Ṣo Paulo Grand Prix,Red Bull
2079,25349,11,4,49.0,1:25.613,226.227,P̩rez,Finished,2021,Qatar Grand Prix,Red Bull
2080,25347,7,2,57.0,1:23.196,232.799,Verstappen,Finished,2021,Qatar Grand Prix,Red Bull
2081,25367,3,2,35.0,1:31.488,242.943,Verstappen,Finished,2021,Saudi Arabian Grand Prix,Red Bull
2082,25386,1,1,39.0,1:26.103,220.8,Verstappen,Finished,2021,Abu Dhabi Grand Prix,Red Bull
2083,25429,1,4,46.0,1:32.042,241.481,P̩rez,Finished,2022,Saudi Arabian Grand Prix,Red Bull
2084,25426,4,1,50.0,1:31.772,242.191,Verstappen,Finished,2022,Saudi Arabian Grand Prix,Red Bull
2085,25447,3,2,58.0,1:21.094,234.305,P̩rez,Finished,2022,Australian Grand Prix,Red Bull
2086,25489,4,4,54.0,1:31.819,212.191,P̩rez,Finished,2022,Miami Grand Prix,Red Bull
2087,25486,3,1,54.0,1:31.361,213.255,Verstappen,Finished,2022,Miami Grand Prix,Red Bull
2088,25507,5,2,55.0,1:24.108,200.099,P̩rez,Finished,2022,Spanish Grand Prix,Red Bull
2089,25506,2,1,46.0,1:25.456,196.943,Verstappen,Finished,2022,Spanish Grand Prix,Red Bull
2090,25526,3,1,46.0,1:16.028,158.01,P̩rez,Finished,2022,Monaco Grand Prix,Red Bull
2091,25528,4,3,47.0,1:16.052,157.96,Verstappen,Finished,2022,Monaco Grand Prix,Red Bull
2092,25547,2,2,36.0,1:46.046,203.787,P̩rez,Finished,2022,Azerbaijan Grand Prix,Red Bull
2093,25546,3,1,50.0,1:46.050,203.779,Verstappen,Finished,2022,Azerbaijan Grand Prix,Red Bull
2094,25566,1,1,64.0,1:15.839,207.012,Verstappen,Finished,2022,Canadian Grand Prix,Red Bull
2095,25587,4,2,47.0,1:30.937,233.212,P̩rez,Finished,2022,British Grand Prix,Red Bull
2096,25592,2,7,44.0,1:32.354,229.633,Verstappen,Finished,2022,British Grand Prix,Red Bull
2097,25607,1,2,62.0,1:07.275,231.063,Verstappen,Finished,2022,Austrian Grand Prix,Red Bull
2098,25629,3,4,45.0,1:37.780,215.086,P̩rez,Finished,2022,French Grand Prix,Red Bull
2099,25626,2,1,30.0,1:37.491,215.724,Verstappen,Finished,2022,French Grand Prix,Red Bull
2100,25650,11,5,44.0,1:21.940,192.477,P̩rez,Finished,2022,Hungarian Grand Prix,Red Bull
2101,25646,10,1,45.0,1:22.126,192.041,Verstappen,Finished,2022,Hungarian Grand Prix,Red Bull
2102,25690,5,5,63.0,1:14.404,206.069,P̩rez,Finished,2022,Dutch Grand Prix,Red Bull
2103,25686,1,1,62.0,1:13.652,208.173,Verstappen,Finished,2022,Dutch Grand Prix,Red Bull
2104,25711,13,6,46.0,1:24.030,248.182,P̩rez,Finished,2022,Italian Grand Prix,Red Bull
2105,25706,7,1,38.0,1:24.745,246.088,Verstappen,Finished,2022,Italian Grand Prix,Red Bull
2106,25726,2,1,57.0,1:48.165,168.509,P̩rez,Finished,2022,Singapore Grand Prix,Red Bull
2107,25732,8,7,52.0,1:49.142,167.0,Verstappen,Finished,2022,Singapore Grand Prix,Red Bull
2108,25747,4,2,11.0,1:46.120,196.995,P̩rez,Finished,2022,Japanese Grand Prix,Red Bull
2109,25746,1,1,10.0,1:44.911,199.266,Verstappen,Finished,2022,Japanese Grand Prix,Red Bull
2110,25769,9,4,44.0,1:39.563,199.339,P̩rez,Finished,2022,United States Grand Prix,Red Bull
2111,25766,2,1,37.0,1:39.541,199.383,Verstappen,Finished,2022,United States Grand Prix,Red Bull
2112,25788,4,3,30.0,1:21.775,189.476,P̩rez,Finished,2022,Mexico City Grand Prix,Red Bull
2113,25786,1,1,36.0,1:22.046,188.85,Verstappen,Finished,2022,Mexico City Grand Prix,Red Bull
2114,25812,4,7,62.0,1:14.283,208.828,P̩rez,Finished,2022,Brazilian Grand Prix,Red Bull
2115,25811,3,6,64.0,1:14.195,209.076,Verstappen,Finished,2022,Brazilian Grand Prix,Red Bull
2116,51,11,7,51.0,1:34.305,206.597,Webber,Finished,2008,Bahrain Grand Prix,Red Bull
2117,140,10,12,51.0,1:18.201,200.759,Webber,Finished,2008,Canadian Grand Prix,Red Bull
2118,131,13,3,36.0,1:18.085,201.057,Coulthard,Finished,2008,Canadian Grand Prix,Red Bull
2119,569,6,3,29.0,1:34.449,196.22,Webber,Finished,2007,European Grand Prix,Red Bull
2120,571,20,5,48.0,1:34.316,196.496,Coulthard,Finished,2007,European Grand Prix,Red Bull
2121,708,7,10,55.0,1:39.371,197.478,Webber,Finished,2007,Chinese Grand Prix,Red Bull
2122,706,5,8,55.0,1:39.640,196.945,Coulthard,Finished,2007,Chinese Grand Prix,Red Bull
2123,794,11,8,32.0,1:28.250,216.326,Coulthard,Finished,2006,Australian Grand Prix,Red Bull
2124,1081,12,9,52.0,1:40.549,195.164,Coulthard,Finished,2006,Chinese Grand Prix,Red Bull
2125,1164,8,6,18.0,1:36.790,206.165,Coulthard,Finished,2005,Malaysian Grand Prix,Red Bull
2126,1166,7,8,17.0,1:36.902,205.927,Klien,Finished,2005,Malaysian Grand Prix,Red Bull
2127,1206,15,8,46.0,1:23.488,212.71,Liuzzi,Finished,2005,San Marino Grand Prix,Red Bull
2128,1258,12,4,19.0,1:31.306,202.974,Coulthard,Finished,2005,European Grand Prix,Red Bull
2129,1263,14,9,43.0,1:31.971,201.506,Liuzzi,Finished,2005,European Grand Prix,Red Bull
2130,7636,5,3,18.0,1:23.112,201.631,Webber,Finished,2009,Spanish Grand Prix,Red Bull
2131,7637,2,4,41.0,1:23.090,201.684,Vettel,Finished,2009,Spanish Grand Prix,Red Bull
2132,7714,1,1,37.0,1:34.003,197.151,Webber,Finished,2009,German Grand Prix,Red Bull
2133,7715,4,2,42.0,1:34.089,196.97,Vettel,Finished,2009,German Grand Prix,Red Bull
